menu,depth,download_timeout,download_slot,download_latency,submenu,subtitle,title,url,topic,images,authors,date
Business,3,180.0,www.bbc.com,0.18782615661621094,Global Education,Boris Johnson at G7 announces funding for girls' education after row over international aid cuts.,UK pledges £430m on girls' education amid aid row,https://www.bbc.com/news/education-57361483,"(['Boris Johnson', 'G7 summits', 'Helen Grant', 'Malawi', 'International aid', 'G7'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/3156/production/_118803621_malawi2.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/146FD/production/_118890738_helengrant2.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/165EE/production/_118803619_malawi.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/16E0D/production/_118890739_helengrantinsierraleonewithgroupofgirls.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png",By Sean Coughlan,2021-06-11 17:19:47+00:00
Business,3,180.0,www.bbc.com,0.18709397315979004,Global Education,Protecting education in international war zones is supported with £15.8m in UK aid funding.,Syrian children who know war planes but not shops,https://www.bbc.com/news/education-57797787,"(['Dominic Raab', 'Schools', 'Foreign & Commonwealth Office', 'Helen Grant', 'Syria', 'Syrian civil war', 'Humanitarian aid'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/6EA6/production/_119362382_5d3b2c62-8a29-4d8b-b725-84688e084adc.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/95B6/production/_119362383_504dc305-7599-4527-aa11-d0c5bbfe853d.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/16E0D/production/_118890739_helengrantinsierraleonewithgroupofgirls.jpg",By Sean Coughlan,2021-07-12 17:23:27+00:00
Business,3,180.0,www.bbc.com,0.1853640079498291,Global Education,World leaders pledge to get more children into school in the world's poorest countries.,Summit raises $4bn for schools despite aid row,https://www.bbc.com/news/education-58006728,"(['Malala Yousafzai', 'Kenya', 'Humanitarian aid', 'Boris Johnson'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/1246F/production/_119636847_gpeschool.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/1CCE/production/_119647370_malala2.jpg,https://ichef.bbci.co.uk/news/464/cpsprodpb/8ACC/production/_119123553_521c8364-7856-444b-8267-0b9ed9d3f32d.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/D64F/production/_119636845_angel.jpg,https://ichef.bbci.co.uk/news/464/cpsprodpb/8ACC/production/_119123553_521c8364-7856-444b-8267-0b9ed9d3f32d.jpg",By Sean Coughlan,2021-07-29 17:49:12+00:00
Business,3,180.0,www.bbc.com,0.18300819396972656,Economy,The oil giant is to give its staff a bonus as households are being hit by soaring energy bills.,Shell staff get profits bonus as energy bills soar,https://www.bbc.com/news/business-62418653,"(['Oil', 'Companies', 'Cost of living', 'UK economy', 'BP', 'Shell', 'Russia-Ukraine war', 'Oil & Gas UK'],)",https://ichef.bbci.co.uk/news/976/cpsprodpb/15C47/production/_126195198_gettyimages-1241067700.jpg,,2022-08-04 09:57:04+00:00
Business,3,180.0,www.bbc.com,0.18283414840698242,Global Education,The 20-month school closure in Uganda could have a long-term impact on many lives there.,Why this man's children may never return to school,https://www.bbc.com/news/world-africa-59507542,"(['Coronavirus pandemic', 'Uganda', 'Schools'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/23CA/production/_121926190_img_0634.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/BED4/production/_121925884_img_0620.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/98FA/production/_121926193_img_0671.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/10E2A/production/_121926196_img_0717.jpg",By Patience Atuhaire ,2021-12-06 01:22:07+00:00
Business,3,180.0,www.bbc.com,0.14754056930541992,Economy,"It's widely expected to approve another rate rise in an effort to control inflation, as food and energy prices continue to soar.",Bank of England expected to raise interest rates shortly,https://www.bbc.com/news/live/business-62406689,"([],)",,,
Business,3,180.0,www.bbc.com,0.25441646575927734,Business of Sport,A growing number of clubs big and small are using more technology to help performances on the pitch.,'The most under-rated feature of football',https://www.bbc.com/news/business-56164159,"(['Business of Sport', 'Artificial intelligence'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/8E91/production/_117379463_gettyimages-1231489736.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/5758/production/_117306322_laptopfootballdata.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/141B8/production/_117306328_metricafounders.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/5F28/production/_117306342_onpitchstats.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png",By Justin Harper,2021-03-05 00:09:16+00:00
Business,3,180.0,www.bbc.com,0.25513267517089844,Business of Sport,The basketball legend has come onboard the sports group that also owns the Boston Red Sox baseball team.,LeBron James becomes partner at Liverpool FC owners,https://www.bbc.com/news/business-56424551,"(['Liverpool', 'Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/9862/production/_117601093_gettyimages-129260234.jpg,https://ichef.bbci.co.uk/news/1024/cpsprodpb/006E/production/_117601100_gettyimages-129222965.jpg",By Justin Harper,2021-03-17 01:29:42+00:00
Business,3,180.0,www.bbc.com,0.24982857704162598,Business of Sport,"Brands will be queuing up to secure sponsorship deals with the teenage tennis star, experts say.",Raducanu set to earn millions after US Open win,https://www.bbc.com/news/business-58508806,"(['Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/BFED/production/_120533194_gettyimages-1339736913.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/10E0D/production/_120533196_gettyimages-1339751806.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/107C9/production/_120492576_gettyimages-1234040841.jpg",By Beth Timmins and Michael Race,2021-09-13 12:15:51+00:00
Business,3,180.0,www.bbc.com,0.41372156143188477,Business of Sport,Bellagraph Nova says it's still pursuing the Premier League club despite recent criticism.,Singapore firm pushes ahead with Newcastle Utd bid,https://www.bbc.com/news/business-54366716,"([],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/765E/production/_114720303_gettyimages-1277614185.jpg,https://ichef.bbci.co.uk/news/1024/cpsprodpb/5F52/production/_114720442_obama.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/1129E/production/_114720307_newcastlelogo.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/283E/production/_114720301_eva2.jpg",By Justin Harper,2020-10-02 03:13:22+00:00
Business,3,180.0,www.bbc.com,0.1754167079925537,Business of Sport,"With Formula One race distance at 200 miles, switching to electric vehicles remains a long way off.",Electric F1 racing is 'simply not possible',https://www.bbc.com/news/business-59556016,"(['Business of Sport', 'Car Technology', 'Electric cars'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/D8D6/production/_122001555_todtwindowgettyimages-497273118.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/63A6/production/_122001552_f1spaingettyimages-1148634726.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/B1C6/production/_122001554_ferraribossgettyimages-2502690.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/3C96/production/_122001551_f1formulaegettyimages-1227979796.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/17AD5/production/_122018969_napkintodt-1.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/14E06/production/_122001558_michelemoutongettyimages-1068946706.jpg",By Theo Leggett,2021-12-08 00:09:48+00:00
Business,3,180.0,www.bbc.com,0.15627431869506836,Business of Sport,"As a number of clubs stop printing programmes, some say their future is in doubt.",Are paper football programmes on their way out?,https://www.bbc.com/news/business-60994152,"(['Coronavirus pandemic', 'Publishing', 'Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/2781/production/_124031101_gettyimages-1196331126.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/17D4D/production/_124031679_gettyimages-1372942624.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/9173/production/_124053273_paulmatzperrygroves.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/92ED/production/_124031673_done-1.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/9CB1/production/_124031104_gettyimages-1075666728.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png,https://ichef.bbci.co.uk/news/650/cpsprodpb/B2CC/production/_114827754_banner2.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png,https://ichef.bbci.co.uk/news/976/cpsprodpb/111E1/production/_124031107_davidcottrelllfc.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/185F3/production/_124072899_07cc6332-18ee-4e63-bb29-b066c5da7ef7.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/039F/production/_124072900_08ac9ff7-bab6-4deb-80bb-4e071831ee12.jpg",By Bill Wilson,2022-04-06 23:03:45+00:00
Business,3,180.0,www.bbc.com,0.1575179100036621,Business of Sport,"New boss Michael Murray warns the costs facing the sportswear retailer are ""going through the roof"".",Sports Direct new boss warns prices are set to rise,https://www.bbc.com/news/business-61319871,"(['Companies', 'UK High Streets', 'Retailing', 'Sports Direct', 'Mike Ashley', 'Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/175A4/production/_124425659_sportsdirect_birmingham6.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/EB09/production/_89896106_89896102.jpg,https://ichef.bbci.co.uk/news/1024/cpsprodpb/136F2/production/_124420697_frasers_group_2x640-nc.png",By Emma Simpson,2022-05-05 11:45:42+00:00
Business,3,180.0,www.bbc.com,0.1580524444580078,Business of Sport,"Although he disliked the accolade, Roger Angell was hailed for his innovative writing about the game.",Baseball's reluctant poet laureate dies at 101,https://www.bbc.com/news/world-us-canada-61535345,"(['Literature', 'Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/16B74/production/_124844039_gettyimages-91961739.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/5DEC/production/_124844042_gettyimages-517770334.jpg",By Robert Plummer,2022-05-21 13:23:23+00:00
Business,3,180.0,www.bbc.com,0.16175413131713867,Business of Sport,"Peter McCormack of Bedford FC says the club has raised £750,000 in sponsorship in a month.","Non-league club has gone global, says new owner",https://www.bbc.com/news/uk-england-beds-bucks-herts-60084253,"(['Bitcoin', 'Cryptocurrency', 'Bedford', 'Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/11079/production/_122935796_bedfordpeter2.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/15E99/production/_122935798_bedfordfcstreaming.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/0355/production/_122935800_bedfordfcground.jpg,https://ichef.bbci.co.uk/news/624/cpsprodpb/AD12/production/_113660344_3b618f66-7d0c-4ae4-9c1a-a1023d851f6c.gif",,2022-01-21 18:07:09+00:00
Business,3,180.0,www.bbc.com,0.20361089706420898,Business of Sport,Fewer than half of English clubs have both their home and away kits on sale ahead of the new season.,Fans disappointed as football kit sales delayed,https://www.bbc.com/news/business-62256634,"(['Coronavirus pandemic', 'Leeds', 'Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/17305/production/_126018949_leedsunitedkit.png,https://ichef.bbci.co.uk/news/976/cpsprodpb/3A85/production/_126018941_sandypic2.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/D0CD/production/_126035435_976gettyimages-1410313699.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/5A16/production/_126026032_stockportcountyscreenshot.png",By Becky Morton & Henry Jones,2022-07-25 12:49:28+00:00
Business,3,180.0,www.bbc.com,0.20227646827697754,Business of Sport,"Nine years after he moved from Brazil, he faces trial for alleged irregularities over the transfer.",Footballer Neymar faces fraud trial in Barcelona,https://www.bbc.com/news/world-europe-62317367,"(['Spain', 'Business of Sport', 'Barcelona'],)",https://ichef.bbci.co.uk/news/976/cpsprodpb/7AAE/production/_126060413_9432f5858a5a0fbbac44829e3dea85d072a2ad790_120_2166_12181000x563.jpg,,2022-07-27 12:27:54+00:00
Business,3,180.0,www.bbc.com,0.2593562602996826,Business of Sport,"(None,)",Indian Premier League cricket: The new normal,https://www.bbc.com/news/business/business_of_sport,"([],)",,,
Business,3,180.0,www.bbc.com,0.2547624111175537,Business of Sport,"A gambling sponsorship ban in football is being considered by the UK government, but what damage could it do to clubs?",What damage would a gambling ban do to clubs?,https://www.bbc.com/sport/football/57202608,"([],)",,,
Business,3,180.0,www.bbc.com,0.403214693069458,Business of Sport,Mobile network operator O2 pledges to fund the men's and women's games equally after signing a new five-year deal with the Rugby Football Union.,O2 signs new five-year deal with RFU,https://www.bbc.com/sport/rugby-union/54601107,"([],)",,,
Business,3,180.0,www.bbc.com,0.2008507251739502,Business of Sport,"Top football clubs have resumed pre-season Asian summer tours, after three years of Covid travel bans.",Why England is not the Premier League's top market,https://www.bbc.com/news/business-62234627,"(['Business of Sport', 'Asia Pacific'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/509F/production/_125993602_singaporefan.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/9EBF/production/_125993604_tottenhamseoulairport.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/6B93/production/_125993572_salahfans.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/CD6E/production/_126009525_vijay2-002.jpg",By Nick Marsh,2022-07-27 23:14:18+00:00
Business,3,180.0,www.bbc.com,0.1954631805419922,Business of Sport,The Euro victory is expected to give England’s women’s football team a financial boost.,Lionesses set to make millions from Euro triumph,https://www.bbc.com/news/business-62320684,"(['Business of Sport'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/8E4A/production/_126162463_lionesses_gettyimages-1412207971.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/DC6A/production/_126162465_kelly_gettyimages-1412192772.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/BCD0/production/_126063384_mediaitem126063383.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/6EB0/production/_126063382_mediaitem126063381.jpg",By Simon Read,2022-08-01 16:09:25+00:00
Business,3,180.0,www.bbc.com,0.20659089088439941,Global Car Industry,One Chinese carmaker has plans for thousands of stations in Europe where you can switch batteries.,Will swappable electric car batteries catch on?,https://www.bbc.com/news/business-61310513,"(['Car industry', 'Electric cars', 'Norway'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/779F/production/_124432603_underthecar-thegroundopens.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/C5BF/production/_124432605_mariushaylerniogeneralmanagernorway-denmark.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/BA6B/production/_124432774_electric.cars.oslo-1154659526.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/5733/production/_107332322_grey_line-nc.png,https://ichef.bbci.co.uk/news/976/cpsprodpb/1088B/production/_124432776_battery-swap-4.jpg",By Adrienne Murray,2022-05-16 23:05:24+00:00
Business,3,180.0,www.bbc.com,0.2062995433807373,Global Car Industry,"Energy prices are rising but electric car charging is still cheaper than petrol, claims group.","Electric car rapid charging costs soar, says RAC",https://www.bbc.com/news/business-61592931,"(['Environment', 'Car industry', 'Electric cars', 'Personal finance'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/17B9F/production/_124938179_car_chargin_getty.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/E707/production/_124934195_gettyimages-1393988304.jpg,https://ichef.bbci.co.uk/news/976/cpsprodpb/657C/production/_124908952_gettyimages-1350225318.jpg",By Beth Timmins & Tom Espiner,2022-05-27 06:40:09+00:00
Business,3,180.0,www.bbc.com,0.37853431701660156,Global Car Industry,"He says Twitter's decision to ban the former US president was ""morally wrong and flat-out stupid"".",Elon Musk would reverse Donald Trump's Twitter ban,https://www.bbc.com/news/business-61399483,"(['Car industry', 'Tesla', 'Elon Musk'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/11C52/production/_124668727_gettyimages-1395371348.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png,https://ichef.bbci.co.uk/news/1536/cpsprodpb/4A22/production/_114287981_jamesclayton_tr-nc.png,https://ichef.bbci.co.uk/news/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png,https://ichef.bbci.co.uk/news/976/cpsprodpb/8012/production/_124668723_capture.jpg",By Jennifer Meierhans,2022-05-11 07:37:11+00:00
Business,3,180.0,www.bbc.com,0.3026871681213379,Global Car Industry,"The German carmaker said the brakes of some older cars may be affected by ""advanced corrosion"".",Mercedes recalls almost 1m cars over faulty brakes,https://www.bbc.com/news/business-61701235,"(['Car industry', 'Germany', 'Product recalls'],)","https://ichef.bbci.co.uk/news/976/cpsprodpb/FA3A/production/_125285046_gettyimages-901210148.jpg,https://ichef.bbci.co.uk/news/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png",,2022-06-06 02:48:10+00:00
